"","indic","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","indicatorName","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","men","girl","women","boy","Gender","SiteType","StartDate","poptype","indic2","X","Indicator"
"14015","receiving food assistance","Ajlun",357941198,4066,652847580,"Ajlun Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,423,"Women - Other affected Population receiving food assistance","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1701","AJLOUN","1","North","Men","","Women","","Women","   Urban areas - ","01/08/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14016","receiving food assistance","Zarqa",2102762136,4066,1413109440,"Zarqa Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,2829,"Women - Other affected Population receiving food assistance","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1712","ZARQA","1","North","Men","","Women","","Women","   Urban areas - ","01/09/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14017","receiving food assistance","Zarqa",686254115,4066,1413109440,"Zarqa Governorate",146,"LWF","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,1191,"Women - Other affected Population receiving food assistance","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","Central",,,,,"Food vouchers to Palestinians with Jordanian ID","Appeal outside of RRP6","None","No","Camp"," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1712","ZARQA","1","North","Men","","Women","","Women","Camp  Urban areas - ","01/11/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14018","receiving food assistance","Mafraq",446510888,4066,1048500186,"Mafraq Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,2154,"Girls - Other affected Population receiving food assistance","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1711","MAFRAQ","1","North","","Girls","","","Girls","   Urban areas - ","01/09/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14019","receiving food assistance","Al Balqa",665079734,4066,850741481,"Al Balqa Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,165,"Men - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1702","BALQA","2","Center","Men","","","","Men","   Urban areas - ","01/06/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14020","receiving food assistance","Irbid",1323741665,4066,288028217,"Irbid Governorate",916,"JHCO","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,222,"Girls - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","North",,,,,"","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1707","IRBID","1","North","","Girls","","","Girls","   Urban areas - ","01/06/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14021","receiving food assistance","Karak",2017312294,4066,98986952,"Karak Governorate",916,"JHCO","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,32,"Men - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","South",,,,,"","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1704","KARAK","3","South","Men","","","","Men","   Urban areas - ","01/06/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14022","receiving food assistance","Amman",1840241615,4066,335621882,"Amman Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,5551,"Girls - Other affected Population receiving food assistance","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1705","AMMAN","2","Center","","Girls","","","Girls","   Urban areas - ","01/12/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14023","receiving food assistance","Aqaba",1292910025,4066,209828562,"Aqaba Governorate",916,"JHCO","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,51,"Men - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","South",,,,,"","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1703","AL AQABAH","3","South","Men","","","","Men","   Urban areas - ","01/06/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14024","receiving food assistance","Amman",1840241615,4066,335621882,"Amman Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,6136,"Girls - Other affected Population receiving food assistance","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1705","AMMAN","2","Center","","Girls","","","Girls","   Urban areas - ","01/11/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14025","receiving food assistance","Ma'an",1549370624,4066,1087726330,"Maan Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,755,"Women - Other affected Population receiving food assistance","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1709","MAAN","3","South","Men","","Women","","Women","   Urban areas - ","01/10/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14026","receiving food assistance","Amman",1840241615,4066,335621882,"Amman Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,2759,"Girls - Other affected Population receiving food assistance","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1705","AMMAN","2","Center","","Girls","","","Girls","   Urban areas - ","01/08/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14027","receiving food assistance","Al Balqa",1876717185,4066,157526107,"As Salt City",916,"JHCO","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,111,"Girls - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","Central","Qasabat As Salt","As Salt",,,"","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1702","BALQA","2","Center","","Girls","","","Girls","   Urban areas - ","01/06/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14028","receiving food assistance","Madaba",817017239,4066,697180016,"Madaba Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,858,"Girls - Other affected Population receiving food assistance","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1710","MADABA","2","Center","","Girls","","","Girls","   Urban areas - ","01/10/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14029","receiving food assistance","Karak",264086275,4066,98986952,"Karak Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,1081,"Women - Other affected Population receiving food assistance","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1704","KARAK","3","South","Men","","Women","","Women","   Urban areas - ","01/09/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14030","receiving food assistance","Amman",1840241615,4066,335621882,"Amman Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,2283,"Women - Other affected Population receiving food assistance","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1705","AMMAN","2","Center","Men","","Women","","Women","   Urban areas - ","01/09/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14031","receiving food assistance","Ma'an",1549370624,4066,1087726330,"Maan Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,1241,"Girls - Other affected Population receiving food assistance","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1709","MAAN","3","South","","Girls","","","Girls","   Urban areas - ","01/11/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14032","receiving food assistance","Mafraq",446510888,4066,1048500186,"Mafraq Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,1344,"Women - Other affected Population receiving food assistance","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1711","MAFRAQ","1","North","Men","","Women","","Women","   Urban areas - ","01/09/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14033","receiving food assistance","Jarash",1694136668,4066,1003027504,"Jarash Governorate",916,"JHCO","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,223,"Women - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","North",,,,,"","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1708","JARASH","1","North","Men","","Women","","Women","   Urban areas - ","01/06/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14034","receiving food assistance","Zarqa",980135706,4066,1413109440,"Zarqa Governorate",916,"JHCO","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,134,"Women - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","Central",,,,,"","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1712","ZARQA","1","North","Men","","Women","","Women","   Urban areas - ","01/06/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14035","receiving food assistance","Jarash",713595584,4066,1003027504,"Jarash Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,812,"Men - Other affected Population receiving food assistance","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1708","JARASH","1","North","Men","","","","Men","   Urban areas - ","01/07/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14036","receiving food assistance","Jarash",713595584,4066,1003027504,"Jarash Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,939,"Girls - Other affected Population receiving food assistance","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1708","JARASH","1","North","","Girls","","","Girls","   Urban areas - ","01/11/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14037","receiving food assistance","Ma'an",1549370624,4066,1087726330,"Maan Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,438,"Men - Other affected Population receiving food assistance","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1709","MAAN","3","South","Men","","","","Men","   Urban areas - ","01/12/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14038","receiving food assistance","Karak",1963898605,4066,98986952,"Karak Governorate",8,"Caritas","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,121,"Girls - Other affected Population receiving food assistance","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","South",,,,,"","Direct appeal","Caritas","Yes"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1704","KARAK","3","South","","Girls","","","Girls","   Urban areas - ","01/07/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14039","receiving food assistance","Mafraq",1100144724,4066,1048500186,"Mafraq Governorate",8,"Caritas","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,180,"Women - Other affected Population receiving food assistance","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","North",,,,,"","Direct appeal","Caritas","Yes"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1711","MAFRAQ","1","North","Men","","Women","","Women","   Urban areas - ","01/07/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14040","receiving food assistance","Karak",1963898605,4066,98986952,"Karak Governorate",8,"Caritas","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,130,"Men - Other affected Population receiving food assistance","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","South",,,,,"","Direct appeal","Caritas","Yes"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1704","KARAK","3","South","Men","","","","Men","   Urban areas - ","01/07/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14041","receiving food assistance","Ajlun",357941198,4066,652847580,"Ajlun Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,787,"Girls - Other affected Population receiving food assistance","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1701","AJLOUN","1","North","","Girls","","","Girls","   Urban areas - ","01/10/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14042","receiving food assistance","Jarash",713595584,4066,1003027504,"Jarash Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,1033,"Girls - Other affected Population receiving food assistance","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1708","JARASH","1","North","","Girls","","","Girls","   Urban areas - ","01/12/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14043","receiving food assistance","Zarqa",686254115,4066,1413109440,"Zarqa Governorate",146,"LWF","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,1191,"Women - Other affected Population receiving food assistance","2015-01",1064,"RRP6 - Performance Indicators","Individual","2015-01","Central",,,,,"Food vouchers to Palestinians with Jordanian ID","Appeal outside of RRP6","None","No","Camp"," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1712","ZARQA","1","North","Men","","Women","","Women","Camp  Urban areas - ","01/01/2015","Urban","receiving food assistance",96,"# receiving food assistance"
"14044","receiving food assistance","Jarash",713595584,4066,1003027504,"Jarash Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,646,"Women - Other affected Population receiving food assistance","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1708","JARASH","1","North","Men","","Women","","Women","   Urban areas - ","01/12/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14045","receiving food assistance","Aqaba",825703915,4066,209828562,"Aqaba Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,1834,"Girls - Other affected Population receiving food assistance","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1703","AL AQABAH","3","South","","Girls","","","Girls","   Urban areas - ","01/09/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14046","receiving food assistance","Irbid",1285124751,4066,288028217,"Irbid Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,959,"Men - Other affected Population receiving food assistance","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1707","IRBID","1","North","Men","","","","Men","   Urban areas - ","01/09/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14047","receiving food assistance","Al Balqa",694465320,4066,850741481,"Al Balqa Governorate",8,"Caritas","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,120,"Girls - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","Central",,,,,"","Direct appeal","Caritas","Yes"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1702","BALQA","2","Center","","Girls","","","Girls","   Urban areas - ","01/06/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14048","receiving food assistance","Zarqa",1926586184,4066,1413109440,"Zarqa Governorate",8,"Caritas","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,220,"Women - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","Central",,,,,"","Direct appeal","Caritas","Yes"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1712","ZARQA","1","North","Men","","Women","","Women","   Urban areas - ","01/06/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14049","receiving food assistance","Ma'an",1549370624,4066,1087726330,"Maan Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,582,"Women - Other affected Population receiving food assistance","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1709","MAAN","3","South","Men","","Women","","Women","   Urban areas - ","01/12/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14050","receiving food assistance","Ma'an",1549370624,4066,1087726330,"Maan Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,1542,"Women - Other affected Population receiving food assistance","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1709","MAAN","3","South","Men","","Women","","Women","   Urban areas - ","01/07/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14051","receiving food assistance","Al Balqa",665079734,4066,850741481,"Al Balqa Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,1802,"Girls - Other affected Population receiving food assistance","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1702","BALQA","2","Center","","Girls","","","Girls","   Urban areas - ","01/09/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14052","receiving food assistance","Jarash",713595584,4066,1003027504,"Jarash Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,412,"Men - Other affected Population receiving food assistance","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1708","JARASH","1","North","Men","","","","Men","   Urban areas - ","01/10/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14053","receiving food assistance","Ajlun",357941198,4066,652847580,"Ajlun Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,366,"Men - Other affected Population receiving food assistance","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1701","AJLOUN","1","North","Men","","","","Men","   Urban areas - ","01/09/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14054","receiving food assistance","Jarash",713595584,4066,1003027504,"Jarash Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,542,"Women - Other affected Population receiving food assistance","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1708","JARASH","1","North","Men","","Women","","Women","   Urban areas - ","01/09/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14055","receiving food assistance","Tafileh",225748480,4066,840670398,"Tafileh Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,165,"Men - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1706","TAFILAH","3","South","Men","","","","Men","   Urban areas - ","01/06/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14056","receiving food assistance","Ajlun",357941198,4066,652847580,"Ajlun Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,304,"Men - Other affected Population receiving food assistance","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1701","AJLOUN","1","North","Men","","","","Men","   Urban areas - ","01/08/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14057","receiving food assistance","Karak",264086275,4066,98986952,"Karak Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,2069,"Girls - Other affected Population receiving food assistance","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1704","KARAK","3","South","","Girls","","","Girls","   Urban areas - ","01/11/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14058","receiving food assistance","Irbid",1899551464,4066,288028217,"Irbid Governorate",146,"LWF","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,792,"Women - Other affected Population receiving food assistance","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","North",,,,,"","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1707","IRBID","1","North","Men","","Women","","Women","   Urban areas - ","01/05/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14059","receiving food assistance","Al Balqa",694465320,4066,850741481,"Al Balqa Governorate",8,"Caritas","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,121,"Girls - Other affected Population receiving food assistance","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","Central",,,,,"","Direct appeal","Caritas","Yes"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1702","BALQA","2","Center","","Girls","","","Girls","   Urban areas - ","01/07/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14060","receiving food assistance","Amman",1840241615,4066,335621882,"Amman Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,5340,"Women - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1705","AMMAN","2","Center","Men","","Women","","Women","   Urban areas - ","01/06/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14061","receiving food assistance","Aqaba",825703915,4066,209828562,"Aqaba Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,148,"Men - Other affected Population receiving food assistance","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1703","AL AQABAH","3","South","Men","","","","Men","   Urban areas - ","01/08/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14062","receiving food assistance","Al Balqa",665079734,4066,850741481,"Al Balqa Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,770,"Men - Other affected Population receiving food assistance","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1702","BALQA","2","Center","Men","","","","Men","   Urban areas - ","01/08/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14063","receiving food assistance","Karak",2017312294,4066,98986952,"Karak Governorate",916,"JHCO","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,37,"Girls - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","South",,,,,"","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1704","KARAK","3","South","","Girls","","","Girls","   Urban areas - ","01/06/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14064","receiving food assistance","Karak",264086275,4066,98986952,"Karak Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,812,"Men - Other affected Population receiving food assistance","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1704","KARAK","3","South","Men","","","","Men","   Urban areas - ","01/09/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14065","receiving food assistance","Aqaba",1292910025,4066,209828562,"Aqaba Governorate",916,"JHCO","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,59,"Girls - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","South",,,,,"","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1703","AL AQABAH","3","South","","Girls","","","Girls","   Urban areas - ","01/06/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
