"","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","Indicator","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","StartDate","men","women","boy","girl","Gender","SiteType"
"11567","Irbid",1056765137,4082,288028217,"Irbid Governorate",249,"WHO","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23734,2,"Number of clinical secondary mental health consultations provided to Syrian girls under 18 in urban setting","2014-01",1064,"RRP6 - Performance Indicators","Individual","2014-01","North",,,,,"Support the provision of comprehensive mental health services through the bio-psychosocial, multidisciplinary model at 1 MoH outpatient facility.","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1707","IRBID","1","North","01/01/2014","Men","","","Girls","GirlsMen","   Urban areas - "
"11568","Irbid",1056765137,4082,288028217,"Irbid Governorate",249,"WHO","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23738,21,"Number of clinical secondary mental health consultations provided to girls under 18 (non Syrian)","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North",,,,,"Support the provision of comprehensive mental health services through the bio-psychosocial, multidisciplinary model at 1 MoH outpatient facility.","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1707","IRBID","1","North","01/04/2014","Men","","","Girls","GirlsMen","   Urban areas - "
"11569","Irbid",1056765137,4082,288028217,"Irbid Governorate",249,"WHO","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23735,5,"Number of clinical secondary mental health consultations provided to Syrian boys under 18 in urban setting","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","North",,,,,"Support the provision of comprehensive mental health services through the bio-psychosocial, multidisciplinary model at 1 MoH outpatient facility.","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1707","IRBID","1","North","01/05/2014","Men","","Boys","","BoysMen","   Urban areas - "
"11570","Irbid",1056765137,4082,288028217,"Irbid Governorate",249,"WHO","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23734,5,"Number of clinical secondary mental health consultations provided to Syrian girls under 18 in urban setting","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","North",,,,,"Support the provision of comprehensive mental health services through the bio-psychosocial, multidisciplinary model at 1 MoH outpatient facility.","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1707","IRBID","1","North","01/07/2014","Men","","","Girls","GirlsMen","   Urban areas - "
"11571","Irbid",1056765137,4082,288028217,"Irbid Governorate",249,"WHO","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23738,13,"Number of clinical secondary mental health consultations provided to girls under 18 (non Syrian)","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","North",,,,,"Support the provision of comprehensive mental health services through the bio-psychosocial, multidisciplinary model at 1 MoH outpatient facility.","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1707","IRBID","1","North","01/08/2014","Men","","","Girls","GirlsMen","   Urban areas - "
"11576","Irbid",1056765137,4082,288028217,"Irbid Governorate",249,"WHO","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23737,18,"Number of clinical secondary mental health consultations provided to Syrian men 18 and over in urban setting","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","North",,,,,"Support the provision of comprehensive mental health services through the bio-psychosocial, multidisciplinary model at 1 MoH outpatient facility.","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1707","IRBID","1","North","01/05/2014","Men","","","","Men","   Urban areas - "
"11577","Irbid",1056765137,4082,288028217,"Irbid Governorate",249,"WHO","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23734,7,"Number of clinical secondary mental health consultations provided to Syrian girls under 18 in urban setting","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","North",,,,,"Support the provision of comprehensive mental health services through the bio-psychosocial, multidisciplinary model at 1 MoH outpatient facility.","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1707","IRBID","1","North","01/06/2014","Men","","","Girls","GirlsMen","   Urban areas - "
"11578","Irbid",1056765137,4082,288028217,"Irbid Governorate",249,"WHO","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23737,12,"Number of clinical secondary mental health consultations provided to Syrian men 18 and over in urban setting","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","North",,,,,"Support the provision of comprehensive mental health services through the bio-psychosocial, multidisciplinary model at 1 MoH outpatient facility.","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1707","IRBID","1","North","01/07/2014","Men","","","","Men","   Urban areas - "
"11599","Irbid",568104377,4079,1693518418,"Liwa ar Ramtha",262,"MEDAIR","4.  Infant feeding practise promotion","HEALTH-1. Primary Healthcare Access",23716,198,"# caregivers/ mothers reached with IYCF services","2014-05",1064,"RRP6 - Performance Indicators","#","2014-05","North","Ar Ramtha","Ar Ramtha",,,"","Direct appeal","MEDAIR","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1707","IRBID","1","North","01/05/2014","","","","","","   Urban areas - "
"11600","Irbid",568104377,4079,1693518418,"Liwa ar Ramtha",262,"MEDAIR","4.  Infant feeding practise promotion","HEALTH-1. Primary Healthcare Access",23716,395,"# caregivers/ mothers reached with IYCF services","2014-01",1064,"RRP6 - Performance Indicators","#","2014-01","North","Ar Ramtha","Ar Ramtha",,,"","Direct appeal","MEDAIR","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1707","IRBID","1","North","01/01/2014","","","","","","   Urban areas - "
"11601","Irbid",568104377,4079,1693518418,"Liwa ar Ramtha",262,"MEDAIR","4.  Infant feeding practise promotion","HEALTH-1. Primary Healthcare Access",23716,244,"# caregivers/ mothers reached with IYCF services","2014-03",1064,"RRP6 - Performance Indicators","#","2014-03","North","Ar Ramtha","Ar Ramtha",,,"","Direct appeal","MEDAIR","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1707","IRBID","1","North","01/03/2014","","","","","","   Urban areas - "
"11623","Irbid",600389208,4080,1693518418,"Liwa ar Ramtha",172,"MDM","5. Improve access to mental health service","HEALTH-1. Primary Healthcare Access",23717,1,"# number of facilities providing mental health services during this month","2014-12",1064,"RRP6 - Performance Indicators","#","2014-12","North","Ar Ramtha","Ar Ramtha",,," *Mental health services and consultations 
*Basic mental drugs 
*mental health outreach","Indirect appeal","None","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1707","IRBID","1","North","01/12/2014","Men","","","","Men","   Urban areas - "
"11642","Irbid",1773064677,4077,1998321274,"Liwa Bani Ubayid",670,"IMC","2. Reproductive Health: Comprehensive service","HEALTH-1. Primary Healthcare Access",23703,1,"Number of antenatal consultations provided to non-Syrian women over 18 that month","2014-01",1064,"RRP6 - Performance Indicators","Individual","2014-01","North","Bani Obayd","Bani Obayd",,,"","Indirect appeal","UNFPA","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1707","IRBID","1","North","01/01/2014","Men","Women","","","WomenMen","   Urban areas - "
"11664","Irbid",1448567460,4077,1693518418,"Liwa ar Ramtha",16,"IRC","2. Reproductive Health: Comprehensive service","HEALTH-1. Primary Healthcare Access",23701,68,"Number of antenatal consultations provided to Syrian women 18 and over in urban setting that month","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North","Ar Ramtha","Ar Ramtha",,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1707","IRBID","1","North","01/10/2014","Men","Women","","","WomenMen","   Urban areas - "
"11667","Irbid",1448567460,4077,1693518418,"Liwa ar Ramtha",16,"IRC","2. Reproductive Health: Comprehensive service","HEALTH-1. Primary Healthcare Access",23700,2,"Number of antenatal consultations provided to Syrian  girls under 18 in urban setting that month","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","North","Ar Ramtha","Ar Ramtha",,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1707","IRBID","1","North","01/07/2014","","","","Girls","Girls","   Urban areas - "
"11668","Irbid",1916143065,4257,288028217,"Irbid Governorate",8,"Caritas","6. Primary Healthcare Access","HEALTH-1. Primary Healthcare Access",27880,317,"# of primary healthcare consultations provided","2014-04",1064,,"#","2014-04","North",,,,,"","Direct appeal","Caritas","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1707","IRBID","1","North","01/04/2014","","","","","","   Urban areas - "
"11671","Irbid",1582628753,4080,687177183,"Cyber City Refugee Center",775,"IFH/NHF ","5. Improve access to mental health service","HEALTH-1. Primary Healthcare Access",23717,1,"# number of facilities providing mental health services during this month","2014-01",1064,"RRP6 - Performance Indicators","#","2014-01","North",,,,,"Project Title: Provision of multidisciplinary services for Refugees and Asylum Seekers in Jordan (Syrian) 
Target group:
1-the vulnerable group of Syrian refugee families registered with the UNHCR, especially those with special needs, women, children, the elderly in the community and in the refugee camps.
2-The Community based organizations CBO’s Implementing partners and
Funded By: The UN Refugee Agency UNHCR
Activities:  (in the camps and the local community)
1-To provide rehabilitation services and psycho-social support for children with disabilities from mental disabilities and physical- minor to moderate-, learning difficulties and problems of language and speech therapy, and physical therapy sessions. And provide advising sessions for their parents. And provide children in need with hearing aids.
2-Screeninng for cases and to be  identified and provide with basic and advanced  psychological sessions awareness-raising sessions.
3-Separated children: educational sessions and support groups for separated and unaccompanied children ,workshops, and various activities. and individual psychosocial sessions as well referrals
4- Provide psychological and social services individual and groups sessions for those who are having psychological problems ( like bed wetting for children adjustment problems for adults…etc)
","Indirect appeal","UNHCR","Yes","Camp"," "," "," ","1. Primary Healthcare Access","HEALTH","1707","IRBID","1","North","01/01/2014","Men","","","","Men","Camp    - "
"11672","Irbid",1582628753,4080,687177183,"Cyber City Refugee Center",775,"IFH/NHF ","5. Improve access to mental health service","HEALTH-1. Primary Healthcare Access",23717,1,"# number of facilities providing mental health services during this month","2014-02",1064,"RRP6 - Performance Indicators","#","2014-02","North",,,,,"Project Title: Provision of multidisciplinary services for Refugees and Asylum Seekers in Jordan (Syrian) 
Target group:
1-the vulnerable group of Syrian refugee families registered with the UNHCR, especially those with special needs, women, children, the elderly in the community and in the refugee camps.
2-The Community based organizations CBO’s Implementing partners and
Funded By: The UN Refugee Agency UNHCR
Activities:  (in the camps and the local community)
1-To provide rehabilitation services and psycho-social support for children with disabilities from mental disabilities and physical- minor to moderate-, learning difficulties and problems of language and speech therapy, and physical therapy sessions. And provide advising sessions for their parents. And provide children in need with hearing aids.
2-Screeninng for cases and to be  identified and provide with basic and advanced  psychological sessions awareness-raising sessions.
3-Separated children: educational sessions and support groups for separated and unaccompanied children ,workshops, and various activities. and individual psychosocial sessions as well referrals
4- Provide psychological and social services individual and groups sessions for those who are having psychological problems ( like bed wetting for children adjustment problems for adults…etc)
","Indirect appeal","UNHCR","Yes","Camp"," "," "," ","1. Primary Healthcare Access","HEALTH","1707","IRBID","1","North","01/02/2014","Men","","","","Men","Camp    - "
"11673","Irbid",1582628753,4080,687177183,"Cyber City Refugee Center",775,"IFH/NHF ","5. Improve access to mental health service","HEALTH-1. Primary Healthcare Access",23717,1,"# number of facilities providing mental health services during this month","2014-05",1064,"RRP6 - Performance Indicators","#","2014-05","North",,,,,"Project Title: Provision of multidisciplinary services for Refugees and Asylum Seekers in Jordan (Syrian) 
Target group:
1-the vulnerable group of Syrian refugee families registered with the UNHCR, especially those with special needs, women, children, the elderly in the community and in the refugee camps.
2-The Community based organizations CBO’s Implementing partners and
Funded By: The UN Refugee Agency UNHCR
Activities:  (in the camps and the local community)
1-To provide rehabilitation services and psycho-social support for children with disabilities from mental disabilities and physical- minor to moderate-, learning difficulties and problems of language and speech therapy, and physical therapy sessions. And provide advising sessions for their parents. And provide children in need with hearing aids.
2-Screeninng for cases and to be  identified and provide with basic and advanced  psychological sessions awareness-raising sessions.
3-Separated children: educational sessions and support groups for separated and unaccompanied children ,workshops, and various activities. and individual psychosocial sessions as well referrals
4- Provide psychological and social services individual and groups sessions for those who are having psychological problems ( like bed wetting for children adjustment problems for adults…etc)
","Indirect appeal","UNHCR","Yes","Camp"," "," "," ","1. Primary Healthcare Access","HEALTH","1707","IRBID","1","North","01/05/2014","Men","","","","Men","Camp    - "
"11675","Irbid",743938657,4081,1693518418,"Liwa ar Ramtha",729,"JHAS","1. Referral system for sec. & ter. care","HEALTH-2. Secondary Healthcare Access",23722,12,"Syrian Girls in Urban - # referred for secondary and tertiary level","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North","Ar Ramtha","Ar Ramtha",,,"supporting referral network for the provision of secondary and tertiary / life-saving referral
Reported figures refer to referrals supported through JHAS/UNHCR clinic in Ramtha","Indirect appeal","UNHCR","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1707","IRBID","1","North","01/04/2014","","","","Girls","Girls","   Urban areas - "
"11683","Irbid",1397721857,4092,1693518418,"Liwa ar Ramtha",172,"MDM","5. Community level mental health provided","HEALTH-4. Coverage & Rehabilitation",23783,2,"# of male  community health volunteers trained in psychological first aid","2014-03",1064,"RRP6 - Performance Indicators","#","2014-03","North","Ar Ramtha","Ar Ramtha",,,"*Community based awareness activities for different mental health topics
*Community screening for mental problems, and referrals of the needed cases to the psychologists","Indirect appeal","None","Yes"," "," "," ","Urban areas","4. Coverage & Rehabilitation","HEALTH","1707","IRBID","1","North","01/03/2014","","","","","","   Urban areas - "
"11684","Irbid",247607424,4091,288028217,"Irbid Governorate",311,"HI","4. Community level rehabilitation provided","HEALTH-4. Coverage & Rehabilitation",23775,251,"Number of rehabilitation sessions conducted at home by a Physical Therapist and/or Occupational Therapist provided to Syrian boys under 18 in urban setting","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North",,,,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","4. Coverage & Rehabilitation","HEALTH","1707","IRBID","1","North","01/04/2014","","","Boys","","Boys","   Urban areas - "
"11688","Irbid",1577006019,4257,1778994132,"King Abdullah Park Refugee Center",775,"IFH/NHF ","6. Primary Healthcare Access","HEALTH-1. Primary Healthcare Access",27880,82,"# of primary healthcare consultations provided","2014-08",1064,,"#","2014-08","North",,,,,"Objective:
Provide quality comprehensive RH services and promote reproductive health rights (Primary Health care consultations)

Target groups:
Refugee women, men, girls and boys 

Description of the Project:
IFH will provide critical outreach activities targeting Syrian refugees within the host community to disseminate information on the availability and type of services available to Syrians, and increase access to quality RH and GBV services.

Activities include:
- Conduct awareness activities on RH & GBV
- Provision of RH related medical \ counseling services
- Perform specialized home visits
- Distribution of IEC material
- Conduct campaigns on RH & GBV","Indirect appeal","UNFPA","Yes","Camp"," "," "," ","1. Primary Healthcare Access","HEALTH","1707","IRBID","1","North","01/08/2014","","","","","","Camp    - "
"11692","Irbid",247607424,4091,288028217,"Irbid Governorate",311,"HI","4. Community level rehabilitation provided","HEALTH-4. Coverage & Rehabilitation",23776,173,"Number of rehabilitation sessions conducted at home by a Physical Therapist and/or Occupational Therapist provided to Syrian women 18 and over in urban setting","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","North",,,,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","4. Coverage & Rehabilitation","HEALTH","1707","IRBID","1","North","01/06/2014","Men","Women","","","WomenMen","   Urban areas - "
"11693","Irbid",247607424,4091,288028217,"Irbid Governorate",311,"HI","4. Community level rehabilitation provided","HEALTH-4. Coverage & Rehabilitation",23776,779,"Number of rehabilitation sessions conducted at home by a Physical Therapist and/or Occupational Therapist provided to Syrian women 18 and over in urban setting","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North",,,,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","4. Coverage & Rehabilitation","HEALTH","1707","IRBID","1","North","01/10/2014","Men","Women","","","WomenMen","   Urban areas - "
"11694","Irbid",247607424,4091,288028217,"Irbid Governorate",311,"HI","4. Community level rehabilitation provided","HEALTH-4. Coverage & Rehabilitation",23776,171,"Number of rehabilitation sessions conducted at home by a Physical Therapist and/or Occupational Therapist provided to Syrian women 18 and over in urban setting","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North",,,,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","4. Coverage & Rehabilitation","HEALTH","1707","IRBID","1","North","01/04/2014","Men","Women","","","WomenMen","   Urban areas - "
"11703","Irbid",1184499838,4090,1800720415,"Irbid City",729,"JHAS","3. Community management of acute malnutrition","HEALTH-4. Coverage & Rehabilitation",23766,108,"Syrian Girls in Urban - screened for acute malnutrition","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","North","Qasabat Irbid","Qasabat Irbid",,," Community based Management for Acute Malnutrition - provision of therapeutic food for severely malnourished children
reported activities reflect active screening for Malnutrition within UNHCR/JHAS clinic in Irbid","Indirect appeal","UNHCR","Yes"," "," "," ","Urban areas","4. Coverage & Rehabilitation","HEALTH","1707","IRBID","1","North","01/05/2014","","","","Girls","Girls","   Urban areas - "
"11704","Irbid",1184499838,4090,1800720415,"Irbid City",729,"JHAS","3. Community management of acute malnutrition","HEALTH-4. Coverage & Rehabilitation",23766,86,"Syrian Girls in Urban - screened for acute malnutrition","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","North","Qasabat Irbid","Qasabat Irbid",,," Community based Management for Acute Malnutrition - provision of therapeutic food for severely malnourished children
reported activities reflect active screening for Malnutrition within UNHCR/JHAS clinic in Irbid","Indirect appeal","UNHCR","Yes"," "," "," ","Urban areas","4. Coverage & Rehabilitation","HEALTH","1707","IRBID","1","North","01/09/2014","","","","Girls","Girls","   Urban areas - "
"11718","Irbid",1301288486,4088,1693518418,"Liwa ar Ramtha",727,"IRD","1. Community health volunteer teams in place","HEALTH-4. Coverage & Rehabilitation",23761,6,"# of female community health volunteers trained and supported","2014-07",1064,"RRP6 - Performance Indicators","#","2014-07","North","Ar Ramtha","Ar Ramtha",,,"Community Health Volunteers under one of two IRD health programs, Health Linkages and National Networks (in Amman, Zarqa, and Irbid) and Health Services for Syrian Refugees (Irbid, Ramtha-Irbid, Mafraq, Zarqa, Salt, Karak, Ma'an), conduct health assessments through home visits, make referrals to local Ministry of Health clinics, and spread awareness about healthcare options, and sometimes distribute NFIs to refugees.","Direct appeal","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","4. Coverage & Rehabilitation","HEALTH","1707","IRBID","1","North","01/07/2014","","","","",""," Informal Tented SettlementOtherUrban areas - "
"11722","Irbid",1397721857,4092,1693518418,"Liwa ar Ramtha",172,"MDM","5. Community level mental health provided","HEALTH-4. Coverage & Rehabilitation",23783,3,"# of male  community health volunteers trained in psychological first aid","2014-04",1064,"RRP6 - Performance Indicators","#","2014-04","North","Ar Ramtha","Ar Ramtha",,,"*Community based awareness activities for different mental health topics
*Community screening for mental problems, and referrals of the needed cases to the psychologists","Indirect appeal","None","Yes"," "," "," ","Urban areas","4. Coverage & Rehabilitation","HEALTH","1707","IRBID","1","North","01/04/2014","","","","","","   Urban areas - "
"11734","Irbid",1432709993,4077,1693518418,"Liwa ar Ramtha",172,"MDM","2. Reproductive Health: Comprehensive service","HEALTH-1. Primary Healthcare Access",23700,10,"Number of antenatal consultations provided to Syrian  girls under 18 in urban setting that month","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","North","Ar Ramtha","Ar Ramtha",,,"*Provision of primary RH and FP services 
*RH counseling and awareness sessions ","Indirect appeal","None","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1707","IRBID","1","North","01/06/2014","","","","Girls","Girls","   Urban areas - "
"11735","Irbid",1546012296,4082,1800720415,"Irbid City",670,"IMC","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23734,12,"Number of clinical secondary mental health consultations provided to Syrian girls under 18 in urban setting","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","North","Qasabat Irbid","Qasabat Irbid",,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1707","IRBID","1","North","01/08/2014","Men","","","Girls","GirlsMen","   Urban areas - "
"11738","Irbid",1971848210,4088,1693518418,"Liwa ar Ramtha",172,"MDM","1. Community health volunteer teams in place","HEALTH-4. Coverage & Rehabilitation",23761,4,"# of female community health volunteers trained and supported","2014-03",1064,"RRP6 - Performance Indicators","#","2014-03","North","Ar Ramtha","Ar Ramtha",,,"Community mobilization and awareness for different health topics","Indirect appeal","None","Yes"," "," "," ","Urban areas","4. Coverage & Rehabilitation","HEALTH","1707","IRBID","1","North","01/03/2014","","","","","","   Urban areas - "
"11739","Irbid",1546012296,4082,1800720415,"Irbid City",670,"IMC","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23737,36,"Number of clinical secondary mental health consultations provided to Syrian men 18 and over in urban setting","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","North","Qasabat Irbid","Qasabat Irbid",,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1707","IRBID","1","North","01/09/2014","Men","","","","Men","   Urban areas - "
"11741","Irbid",1546012296,4082,1800720415,"Irbid City",670,"IMC","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23734,7,"Number of clinical secondary mental health consultations provided to Syrian girls under 18 in urban setting","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North","Qasabat Irbid","Qasabat Irbid",,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1707","IRBID","1","North","01/04/2014","Men","","","Girls","GirlsMen","   Urban areas - "
"11742","Irbid",1546012296,4082,1800720415,"Irbid City",670,"IMC","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23737,31,"Number of clinical secondary mental health consultations provided to Syrian men 18 and over in urban setting","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","North","Qasabat Irbid","Qasabat Irbid",,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1707","IRBID","1","North","01/08/2014","Men","","","","Men","   Urban areas - "
"11753","Irbid",1546012296,4082,1800720415,"Irbid City",670,"IMC","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23735,1,"Number of clinical secondary mental health consultations provided to Syrian boys under 18 in urban setting","2014-01",1064,"RRP6 - Performance Indicators","Individual","2014-01","North","Qasabat Irbid","Qasabat Irbid",,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1707","IRBID","1","North","01/01/2014","Men","","Boys","","BoysMen","   Urban areas - "
"11755","Irbid",676406397,4077,687177183,"Cyber City Refugee Center",729,"JHAS","2. Reproductive Health: Comprehensive service","HEALTH-1. Primary Healthcare Access",23699,41,"Number of antenatal consultations provided to Syrian women 18 and over in camp that month","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","North",,,,," provision of reproductive health services and emergency obstetric and newborn care reported figures reflects program implementation within JHAS/UNHCR clinic  in cibercity","Indirect appeal","UNFPA","Yes","Camp"," "," "," ","1. Primary Healthcare Access","HEALTH","1707","IRBID","1","North","01/09/2014","Men","Women","","","WomenMen","Camp    - "
"11756","Irbid",1546012296,4082,1800720415,"Irbid City",670,"IMC","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23734,5,"Number of clinical secondary mental health consultations provided to Syrian girls under 18 in urban setting","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North","Qasabat Irbid","Qasabat Irbid",,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1707","IRBID","1","North","01/10/2014","Men","","","Girls","GirlsMen","   Urban areas - "
"11757","Irbid",1546012296,4082,1800720415,"Irbid City",670,"IMC","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23736,35,"Number of clinical secondary mental health consultations provided to Syrian women 18 and over in urban setting","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","North","Qasabat Irbid","Qasabat Irbid",,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1707","IRBID","1","North","01/06/2014","Men","Women","","","WomenMen","   Urban areas - "
"11758","Irbid",1546012296,4082,1800720415,"Irbid City",670,"IMC","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23735,100,"Number of clinical secondary mental health consultations provided to Syrian boys under 18 in urban setting","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","North","Qasabat Irbid","Qasabat Irbid",,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1707","IRBID","1","North","01/12/2014","Men","","Boys","","BoysMen","   Urban areas - "
"11760","Irbid",1541046087,4081,687177183,"Cyber City Refugee Center",729,"JHAS","1. Referral system for sec. & ter. care","HEALTH-2. Secondary Healthcare Access",23724,9,"Syrian Women in Urban - # referred for secondary and tertiary level","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","North",,,,,"reported activities indicate JHAS/UNHCR clinic in cyper city camp","Indirect appeal","UNHCR","Yes","Camp"," "," "," ","2. Secondary Healthcare Access","HEALTH","1707","IRBID","1","North","01/08/2014","Men","Women","","","WomenMen","Camp    - "
"11762","Irbid",2009421693,4082,687177183,"Cyber City Refugee Center",670,"IMC","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23730,7,"Number of clinical secondary mental health consultations provided to Syrian girls  under 18  in camps","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","North",,,,,"","Indirect appeal","UNHCR","Yes"," "," ","Other"," ","2. Secondary Healthcare Access","HEALTH","1707","IRBID","1","North","01/11/2014","Men","","","Girls","GirlsMen","  Other  - "
"11785","Irbid",1916143065,4257,288028217,"Irbid Governorate",8,"Caritas","6. Primary Healthcare Access","HEALTH-1. Primary Healthcare Access",27880,78,"# of primary healthcare consultations provided","2014-06",1064,,"#","2014-06","North",,,,,"","Direct appeal","Caritas","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1707","IRBID","1","North","01/06/2014","","","","","","   Urban areas - "
"11786","Irbid",1916143065,4257,288028217,"Irbid Governorate",8,"Caritas","6. Primary Healthcare Access","HEALTH-1. Primary Healthcare Access",27880,2,"# of primary healthcare consultations provided","2014-12",1064,,"#","2014-12","North",,,,,"","Direct appeal","Caritas","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1707","IRBID","1","North","01/12/2014","","","","","","   Urban areas - "
"11787","Irbid",1448567460,4077,1693518418,"Liwa ar Ramtha",16,"IRC","2. Reproductive Health: Comprehensive service","HEALTH-1. Primary Healthcare Access",23703,2,"Number of antenatal consultations provided to non-Syrian women over 18 that month","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North","Ar Ramtha","Ar Ramtha",,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1707","IRBID","1","North","01/10/2014","Men","Women","","","WomenMen","   Urban areas - "
