"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"109816","# of SYRIAN_GIRLS_IN_CAMPS participating in the awareness sessions","# of girls",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109817","# of SYRIAN_WOMEN_IN_CAMPS participating in the awareness sessions","# of women",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109818","# of SYRIAN_GIRLS_IN_CAMPS participating in the awareness sessions","# of girls",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109819","# of  SYRIAN_BOYS_IN_CAMPS received hygiene materials","# of boys",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109820","# of SYRIAN_GIRLS_IN_CAMPS with improved knowledge in hygiene and water conservation","# of girls",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109821","# of SYRIAN_WOMEN_IN_CAMPS participating in the awareness sessions","# of women",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109822","# of  SYRIAN_BOYS_IN_CAMPS practicing better hygiene","# of boys",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109823","# of SYRIAN_WOMEN_IN_CAMPS received hygiene materials","# of women",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109824","# of  SYRIAN_BOYS_IN_CAMPS received hygiene materials","# of boys",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109825","# of SYRIAN_MEN_IN_CAMPS with improved knowledge in hygiene and water conservation","# of men",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109826","# of SYRIAN_MEN_IN_CAMPS participating in the awareness sessions","# of men",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109827","# of  SYRIAN_WOMEN_IN_CAMPS practicing better hygiene","# of women",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109828","# of SYRIAN_BOYS_IN_CAMPS participating in the awareness sessions","# of boys",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109829","# of SYRIAN_MEN_IN_CAMPS participated in the sessions","# of men",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109830","# of  SYRIAN_BOYS_IN_CAMPS received hygiene materials","# of boys",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109831","# of  SYRIAN_BOYS_IN_CAMPS  participated in the sessions","# of boys",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109832","# of SYRIAN_MEN_IN_CAMPS received hygiene materials","# of men",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109833","# of SYRIAN_BOYS_IN_CAMPS participating in the awareness sessions","# of boys",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109834","# of  SYRIAN_BOYS_IN_CAMPS practicing better hygiene","# of boys",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109835","# of  SYRIAN_BOYS_IN_CAMPS  participated in the sessions","# of boys",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109836","# of SYRIAN_BOYS_IN_CAMPS with improved knowledge in hygiene and water conservation","# of boys",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109837","# of SYRIAN_MEN_IN_CAMPS participating in the awareness sessions","# of men",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109838","# of SYRIAN_BOYS_IN_CAMPS with improved knowledge in hygiene and water conservation","# of boys",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109839","# of SYRIAN_MEN_IN_CAMPS with improved knowledge in hygiene and water conservation","# of men",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109840","# of SYRIAN_MEN_IN_CAMPS received hygiene materials","# of men",4,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109841","# of SYRIAN_GIRLS_IN_CAMPS with improved knowledge in hygiene and water conservation","# of girls",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109842","# of SYRIAN_MEN_IN_CAMPS with improved knowledge in hygiene and water conservation","# of men",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109843","# of SYRIAN_MEN_IN_CAMPS practicing better hygiene","# of men",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109844","# of  SYRIAN_BOYS_IN_CAMPS  participated in the sessions","# of boys",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109845","# of SYRIAN_GIRLS_IN_CAMPS participated in the sessions","# of girls",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109846","# of SYRIAN_GIRLS_IN_CAMPS received hygiene materials","# of girls",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109847","# of SYRIAN_MEN_IN_CAMPS practicing better hygiene","# of men",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109848","# of  SYRIAN_BOYS_IN_CAMPS received hygiene materials","# of boys",20,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109849","# of SYRIAN_MEN_IN_CAMPS practicing better hygiene","# of men",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109850","# of  SYRIAN_BOYS_IN_CAMPS practicing better hygiene","# of boys",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109851","# of SYRIAN_WOMEN_IN_CAMPS received hygiene materials","# of women",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109852","# of SYRIAN_GIRLS_IN_CAMPS received hygiene materials","# of girls",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109853","# of SYRIAN_MEN_IN_CAMPS with improved knowledge in hygiene and water conservation","# of men",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109854","# of  SYRIAN_BOYS_IN_CAMPS received hygiene materials","# of boys",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109855","# of SYRIAN_GIRLS_IN_CAMPS practicing better hygiene","# of girls",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109856","# of SYRIAN_BOYS_IN_CAMPS participating in the awareness sessions","# of boys",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109857","# of  SYRIAN_WOMEN_IN_CAMPS participated in the sessions","# of women",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109858","# of  SYRIAN_WOMEN_IN_CAMPS participated in the sessions","# of women",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109859","# of SYRIAN_GIRLS_IN_CAMPS participated in the sessions","# of girls",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109860","# of SYRIAN_MEN_IN_CAMPS participated in the sessions","# of men",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109861","# of SYRIAN_GIRLS_IN_CAMPS participated in the sessions","# of girls",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109862","# of SYRIAN_GIRLS_IN_CAMPS participated in the sessions","# of girls",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109863","# of SYRIAN_GIRLS_IN_CAMPS participating in the awareness sessions","# of girls",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109864","# of SYRIAN_GIRLS_IN_CAMPS participating in the awareness sessions","# of girls",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109865","# of SYRIAN_BOYS_IN_CAMPS participating in the awareness sessions","# of boys",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109866","# of SYRIAN_MEN_IN_CAMPS participated in the sessions","# of men",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109867","# of SYRIAN_MEN_IN_CAMPS with improved knowledge in hygiene and water conservation","# of men",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109868","# of  SYRIAN_BOYS_IN_CAMPS practicing better hygiene","# of boys",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109869","# of SYRIAN_MEN_IN_CAMPS received hygiene materials","# of men",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109870","# of SYRIAN_MEN_IN_CAMPS participating in the awareness sessions","# of men",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109871","# of  SYRIAN_BOYS_IN_CAMPS practicing better hygiene","# of boys",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109872","# of SYRIAN_MEN_IN_CAMPS participated in the sessions","# of men",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109873","# of SYRIAN_GIRLS_IN_CAMPS participated in the sessions","# of girls",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109874","# of SYRIAN_WOMEN_IN_CAMPS with improved knowledge in hygiene and water conservation","# of women",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109875","# of SYRIAN_GIRLS_IN_CAMPS with improved knowledge in hygiene and water conservation","# of girls",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109876","# of SYRIAN_WOMEN_IN_CAMPS with improved knowledge in hygiene and water conservation","# of women",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109877","# of  SYRIAN_BOYS_IN_CAMPS received hygiene materials","# of boys",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109878","# of SYRIAN_WOMEN_IN_CAMPS with improved knowledge in hygiene and water conservation","# of women",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109879","# of SYRIAN_GIRLS_IN_CAMPS with improved knowledge in hygiene and water conservation","# of girls",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109880","# of SYRIAN_MEN_IN_CAMPS participated in the sessions","# of men",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109881","# of SYRIAN_GIRLS_IN_CAMPS participating in the awareness sessions","# of girls",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109882","# of SYRIAN_MEN_IN_CAMPS practicing better hygiene","# of men",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109883","# of  SYRIAN_WOMEN_IN_CAMPS participated in the sessions","# of women",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109884","# of SYRIAN_GIRLS_IN_CAMPS participating in the awareness sessions","# of girls",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109885","# of  SYRIAN_WOMEN_IN_CAMPS participated in the sessions","# of women",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109886","# of SYRIAN_BOYS_IN_CAMPS participating in the awareness sessions","# of boys",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109887","# of SYRIAN_WOMEN_IN_CAMPS participating in the awareness sessions","# of women",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109888","# of SYRIAN_MEN_IN_CAMPS practicing better hygiene","# of men",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109889","# of  SYRIAN_WOMEN_IN_CAMPS practicing better hygiene","# of women",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109890","# of SYRIAN_WOMEN_IN_CAMPS with improved knowledge in hygiene and water conservation","# of women",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109891","# of SYRIAN_MEN_IN_CAMPS participating in the awareness sessions","# of men",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109892","# of SYRIAN_WOMEN_IN_CAMPS received hygiene materials","# of women",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109893","# of SYRIAN_GIRLS_IN_CAMPS participated in the sessions","# of girls",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109894","# of SYRIAN_GIRLS_IN_CAMPS practicing better hygiene","# of girls",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109895","# of  SYRIAN_BOYS_IN_CAMPS  participated in the sessions","# of boys",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109896","# of  SYRIAN_BOYS_IN_CAMPS received hygiene materials","# of boys",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109897","# of  SYRIAN_WOMEN_IN_CAMPS practicing better hygiene","# of women",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109898","# of SYRIAN_MEN_IN_CAMPS participating in the awareness sessions","# of men",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109899","# of  SYRIAN_WOMEN_IN_CAMPS practicing better hygiene","# of women",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109900","# of SYRIAN_GIRLS_IN_CAMPS with improved knowledge in hygiene and water conservation","# of girls",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109901","# of SYRIAN_MEN_IN_CAMPS with improved knowledge in hygiene and water conservation","# of men",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109902","# of SYRIAN_MEN_IN_CAMPS participating in the awareness sessions","# of men",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109903","# of  SYRIAN_BOYS_IN_CAMPS practicing better hygiene","# of boys",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109904","# of SYRIAN_WOMEN_IN_CAMPS participating in the awareness sessions","# of women",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109905","# of SYRIAN_WOMEN_IN_CAMPS participating in the awareness sessions","# of women",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109906","# of SYRIAN_WOMEN_IN_CAMPS with improved knowledge in hygiene and water conservation","# of women",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109907","# of SYRIAN_MEN_IN_CAMPS received hygiene materials","# of men",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109908","# of SYRIAN_MEN_IN_CAMPS participating in the awareness sessions","# of men",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Men","Camp"
"109909","# of SYRIAN_GIRLS_IN_CAMPS with improved knowledge in hygiene and water conservation","# of girls",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Girls","Camp"
"109910","# of SYRIAN_BOYS_IN_CAMPS with improved knowledge in hygiene and water conservation","# of boys",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109911","# of SYRIAN_BOYS_IN_CAMPS participating in the awareness sessions","# of boys",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Boys","Camp"
"109912","# of SYRIAN_WOMEN_IN_CAMPS participating in the awareness sessions","# of women",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.1.1]Hygiene promotion","North","WASH","IRBID","Women","Camp"
"109913","# of SYRIAN_MEN_IN_CAMPS participated in the sessions","# of men",165,"JEN","01/02/2016","Direct Implementation","UNICEF","Yes","[REF3.1.1]Hygiene promotion","North","WASH","ZaatariCamp","Men","Camp"
"109914","# of SYRIAN_MEN_IN_CAMPS participated in the sessions","# of men",218,"JEN","01/01/2016","Direct Implementation","UNICEF","Yes","[REF3.1.1]Hygiene promotion","North","WASH","ZaatariCamp","Men","Camp"
"109915","# of  SYRIAN_BOYS_IN_CAMPS  participated in the sessions","# of boys",191,"JEN","01/03/2016","Direct Implementation","UNICEF","Yes","[REF3.1.1]Hygiene promotion","North","WASH","ZaatariCamp","Boys","Camp"
"109916","# of  SYRIAN_WOMEN_IN_CAMPS participated in the sessions","# of women",619,"JEN","01/03/2016","Direct Implementation","UNICEF","Yes","[REF3.1.1]Hygiene promotion","North","WASH","ZaatariCamp","Women","Camp"
"109917","# of  SYRIAN_WOMEN_IN_CAMPS participated in the sessions","# of women",208,"JEN","01/02/2016","Direct Implementation","UNICEF","Yes","[REF3.1.1]Hygiene promotion","North","WASH","ZaatariCamp","Women","Camp"
"109918","# of SYRIAN_GIRLS_IN_CAMPS participated in the sessions","# of girls",256,"JEN","01/03/2016","Direct Implementation","UNICEF","Yes","[REF3.1.1]Hygiene promotion","North","WASH","ZaatariCamp","Girls","Camp"
"109919","# of  SYRIAN_BOYS_IN_CAMPS  participated in the sessions","# of boys",849,"JEN","01/02/2016","Direct Implementation","UNICEF","Yes","[REF3.1.1]Hygiene promotion","North","WASH","ZaatariCamp","Boys","Camp"
"109920","# of  SYRIAN_WOMEN_IN_CAMPS participated in the sessions","# of women",251,"JEN","01/05/2016","Direct Implementation","UNICEF","Yes","[REF3.1.1]Hygiene promotion","North","WASH","ZaatariCamp","Women","Camp"
"109921","# of SYRIAN_GIRLS_IN_CAMPS participated in the sessions","# of girls",436,"JEN","01/04/2016","Direct Implementation","UNICEF","Yes","[REF3.1.1]Hygiene promotion","North","WASH","ZaatariCamp","Girls","Camp"
"109922","# of SYRIAN_MEN_IN_CAMPS participated in the sessions","# of men",47,"JEN","01/04/2016","Direct Implementation","UNICEF","Yes","[REF3.1.1]Hygiene promotion","North","WASH","ZaatariCamp","Men","Camp"
"109923","# of SYRIAN_MEN_IN_CAMPS participated in the sessions","# of men",110,"JEN","01/07/2016","Direct Implementation","UNICEF","Yes","[REF3.1.1]Hygiene promotion","North","WASH","ZaatariCamp","Men","Camp"
"109924","# of  SYRIAN_BOYS_IN_CAMPS  participated in the sessions","# of boys",59,"JEN","01/01/2016","Direct Implementation","UNICEF","Yes","[REF3.1.1]Hygiene promotion","North","WASH","ZaatariCamp","Boys","Camp"
"109925","# of SYRIAN_GIRLS_IN_CAMPS participated in the sessions","# of girls",122,"JEN","01/07/2016","Direct Implementation","UNICEF","Yes","[REF3.1.1]Hygiene promotion","North","WASH","ZaatariCamp","Girls","Camp"
"109926","# of SYRIAN_MEN_IN_CAMPS participated in the sessions","# of men",883,"JEN","01/03/2016","Direct Implementation","UNICEF","Yes","[REF3.1.1]Hygiene promotion","North","WASH","ZaatariCamp","Men","Camp"
"109927","# of SYRIAN_GIRLS_IN_CAMPS participated in the sessions","# of girls",56,"JEN","01/05/2016","Direct Implementation","UNICEF","Yes","[REF3.1.1]Hygiene promotion","North","WASH","ZaatariCamp","Girls","Camp"
"109928","# of  SYRIAN_BOYS_IN_CAMPS  participated in the sessions","# of boys",129,"JEN","01/07/2016","Direct Implementation","UNICEF","Yes","[REF3.1.1]Hygiene promotion","North","WASH","ZaatariCamp","Boys","Camp"
"109929","# of  SYRIAN_BOYS_IN_CAMPS  participated in the sessions","# of boys",158,"JEN","01/06/2016","Direct Implementation","UNICEF","Yes","[REF3.1.1]Hygiene promotion","North","WASH","ZaatariCamp","Boys","Camp"
"109930","# of  SYRIAN_WOMEN_IN_CAMPS participated in the sessions","# of women",53,"JEN","01/04/2016","Direct Implementation","UNICEF","Yes","[REF3.1.1]Hygiene promotion","North","WASH","ZaatariCamp","Women","Camp"
"109931","# of SYRIAN_GIRLS_IN_CAMPS participated in the sessions","# of girls",74,"JEN","01/01/2016","Direct Implementation","UNICEF","Yes","[REF3.1.1]Hygiene promotion","North","WASH","ZaatariCamp","Girls","Camp"
