"","sector","StartDate","Category","activity","Indicator","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"10884","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAFRAQ","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1711",3,"Individual","Mafraq Governorate","North","other Affected"
"10885","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAFRAQ","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1711",52,"Individual","Mafraq Governorate","North","Camp"
"10886","HEALTH","01/01/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAAN","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","3","1709",10,"Individual","Maan City","South","Urban"
"10887","HEALTH","01/04/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AMMAN","Men","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",80,"Individual","Amman Governorate","Center","Camp"
"10888","HEALTH","01/12/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Boys","MDM","   Urban areas - ","Indirect appeal","None","Yes","1","1707",1,"Individual","Liwa ar Ramtha","North","Camp"
"10889","HEALTH","01/04/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AMMAN","Women","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","2","1705",343,"Individual","Amman Governorate","Center","Urban"
"10890","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAFRAQ","Women","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1711",104,"Individual","Mafraq City","North","Urban"
"10891","HEALTH","01/04/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAFRAQ","Boys","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","1","1711",15,"Individual","Mafraq Governorate","North","Camp"
"10892","HEALTH","01/06/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAAN","Women","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","3","1709",11,"Individual","Maan City","South","Urban"
"10893","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","ZARQA","Men","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1712",1,"Individual","Zarqa City","North","other Affected"
"10894","HEALTH","01/12/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AMMAN","Women","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","2","1705",268,"Individual","Amman Governorate","Center","Urban"
"10895","HEALTH","01/07/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","ZARQA","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1712",2,"Individual","Zarqa City","North","Urban"
"10896","HEALTH","01/01/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MADABA","Women","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","2","1710",4,"Individual","Madaba Governorate","Center","Urban"
"10897","HEALTH","01/07/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",7,"Individual","Irbid Governorate","North","Urban"
"10898","HEALTH","01/12/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MADABA","Boys","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","2","1710",2,"Individual","Madaba Governorate","Center","Camp"
"10899","HEALTH","01/01/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",32,"Individual","Liwa ar Ramtha","North","Camp"
"10900","HEALTH","01/07/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",10,"Individual","Irbid City","North","Urban"
"10901","HEALTH","01/06/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AJLOUN","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1701",4,"Individual","Ajlun Governorate","North","Camp"
"10902","HEALTH","01/12/2013","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","Camps","Men","QRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",14,"Individual","Zaatari District 1","North","Camp"
"10903","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","BALQA","Men","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","2","1702",4,"Individual","Al Balqa Governorate","Center","other Affected"
"10904","HEALTH","01/07/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","ZARQA","Women","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1712",11,"Individual","Zarqa City","North","Urban"
"10905","HEALTH","01/04/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AMMAN","Girls","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","2","1705",90,"Individual","Amman Governorate","Center","Urban"
"10906","HEALTH","01/01/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","KARAK","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","3","1704",9,"Individual","Karak Governorate","South","Urban"
"10907","HEALTH","01/07/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",2,"Individual","Irbid Governorate","North","Camp"
"10908","HEALTH","01/01/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","KARAK","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","3","1704",11,"Individual","Karak Governorate","South","Urban"
"10909","HEALTH","01/08/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Boys","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","1","1707",3,"Individual","Cyber City Refugee Center","North","Camp"
"10910","HEALTH","01/01/2015","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",42,"Individual","Irbid City","North","Urban"
"10911","HEALTH","01/06/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",39,"Individual","Liwa ar Ramtha","North","Camp"
"10912","HEALTH","01/01/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","BALQA","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",18,"Individual","Al Balqa Governorate","Center","Urban"
"10913","HEALTH","01/06/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","Camps","Men","MDM","Camp    - ","Indirect appeal","None","Yes","5","2",12,"Individual","Zaatari District 5","North","Camp"
"10914","HEALTH","01/09/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Boys","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","1","1707",1,"Individual","Cyber City Refugee Center","North","Camp"
"10915","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAFRAQ","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1711",22,"Individual","Mafraq City","North","Camp"
"10916","HEALTH","01/02/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AMMAN","Men","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","2","1705",358,"Individual","Amman Governorate","Center","other Affected"
"10917","HEALTH","01/01/2015","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAAN","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","3","1709",4,"Individual","Maan City","South","Camp"
"10918","HEALTH","01/04/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",20,"Individual","Irbid Governorate","North","Urban"
"10919","HEALTH","01/06/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAAN","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","3","1709",2,"Individual","Maan Governorate","South","Urban"
"10920","HEALTH","01/06/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","KARAK","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","3","1704",10,"Individual","Karak Governorate","South","Camp"
"10921","HEALTH","01/02/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAFRAQ","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1711",19,"Individual","Mafraq Governorate","North","Urban"
"10922","HEALTH","01/04/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MADABA","Boys","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","2","1710",22,"Individual","Madaba Governorate","Center","Camp"
"10923","HEALTH","01/01/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Women","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",109,"Individual","Liwa ar Ramtha","North","Urban"
"10924","HEALTH","01/10/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","ZARQA","Women","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1712",5,"Individual","Zarqa City","North","Urban"
"10925","HEALTH","01/02/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",6,"Individual","Liwa ar Ramtha","North","Urban"
"10926","HEALTH","01/02/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MADABA","Men","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","2","1710",2,"Individual","Madaba Governorate","Center","other Affected"
"10927","HEALTH","01/01/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAFRAQ","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1711",10,"Individual","Mafraq Governorate","North","Urban"
"10928","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","Camps","Girls","MDM","Camp    - ","Indirect appeal","None","Yes","5","2",10,"Individual","Zaatari District 4","North","Camp"
"10929","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","Camps","Men","MDM","Camp    - ","Indirect appeal","None","Yes","5","2",20,"Individual","Zaatari District 5","North","Camp"
"10930","HEALTH","01/02/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MADABA","Women","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","2","1710",3,"Individual","Madaba Governorate","Center","Urban"
"10931","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","KARAK","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","3","1704",14,"Individual","Karak Governorate","South","Camp"
"10932","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Women","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","1","1707",8,"Individual","Cyber City Refugee Center","North","Camp"
"10933","HEALTH","01/06/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","Camps","Women","MDM","Camp    - ","Indirect appeal","None","Yes","5","2",17,"Individual","Zaatari District 5","North","Camp"
"10934","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","BALQA","Women","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","2","1702",4,"Individual","Al Balqa Governorate","Center","Urban"
"10935","HEALTH","01/01/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AMMAN","Women","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","2","1705",291,"Individual","Amman Governorate","Center","Urban"
"10936","HEALTH","01/12/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAFRAQ","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1711",14,"Individual","Mafraq City","North","Urban"
"10937","HEALTH","01/11/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Women","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",13,"Individual","Irbid City","North","Urban"
"10938","HEALTH","01/02/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AJLOUN","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1701",5,"Individual","Ajlun Governorate","North","Urban"
"10939","HEALTH","01/01/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","Camps","Men","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",74,"Individual","Zaatari District 1","North","Camp"
"10940","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","Camps","Girls","MDM","Camp    - ","Indirect appeal","None","Yes","5","2",29,"Individual","Zaatari District 5","North","Camp"
"10941","HEALTH","01/01/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAFRAQ","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1711",31,"Individual","Mafraq Governorate","North","Urban"
"10942","HEALTH","01/12/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AMMAN","Men","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","2","1705",281,"Individual","Amman Governorate","Center","other Affected"
"10943","HEALTH","01/07/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",19,"Individual","Irbid City","North","Camp"
"10944","HEALTH","01/04/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MADABA","Men","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","2","1710",7,"Individual","Madaba Governorate","Center","other Affected"
"10945","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAFRAQ","Girls","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","1","1711",5,"Individual","Mafraq Governorate","North","Urban"
"10946","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MADABA","Men","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","2","1710",1,"Individual","Madaba Governorate","Center","other Affected"
"10947","HEALTH","01/01/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Men","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","1","1707",1,"Individual","Irbid Governorate","North","other Affected"
"10948","HEALTH","01/02/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","Camps","Men","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",69,"Individual","Zaatari District 1","North","Camp"
"10949","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","KARAK","Women","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","3","1704",1,"Individual","Karak Governorate","South","Urban"
"10950","HEALTH","01/04/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAFRAQ","Women","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","1","1711",5,"Individual","Mafraq Governorate","North","Urban"
"10951","HEALTH","01/07/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","KARAK","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","3","1704",1,"Individual","Karak Governorate","South","Camp"
"10952","HEALTH","01/10/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","Camps","Girls","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",62,"Individual","Zaatari District 1","North","Camp"
"10953","HEALTH","01/05/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Women","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",91,"Individual","Irbid City","North","Urban"
"10954","HEALTH","01/01/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",7,"Individual","Irbid Governorate","North","other Affected"
"10955","HEALTH","01/04/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAAN","Women","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","3","1709",2,"Individual","Maan Governorate","South","Urban"
"10956","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","Camps","Women","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",259,"Individual","Zaatari District 1","North","Camp"
"10957","HEALTH","01/04/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AMMAN","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",29,"Individual","Amman Governorate","Center","Camp"
"10958","HEALTH","01/02/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",35,"Individual","Irbid Governorate","North","other Affected"
"10959","HEALTH","01/11/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AMMAN","Women","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",18,"Individual","Amman Governorate","Center","Urban"
"10960","HEALTH","01/10/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAAN","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","3","1709",2,"Individual","Maan City","South","Urban"
"10961","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AMMAN","Women","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",85,"Individual","Amman Governorate","Center","Urban"
"10962","HEALTH","01/01/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","ZARQA","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1712",29,"Individual","Zarqa Governorate","North","Camp"
"10963","HEALTH","01/12/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Women","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",5,"Individual","Liwa ar Ramtha","North","Urban"
"10964","HEALTH","01/04/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","ZARQA","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1712",34,"Individual","Zarqa Governorate","North","Urban"
"10965","HEALTH","01/01/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AMMAN","Girls","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","2","1705",43,"Individual","Amman Governorate","Center","other Affected"
"10966","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","ZARQA","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1712",1,"Individual","Zarqa City","North","other Affected"
"10967","HEALTH","01/04/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","BALQA","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",4,"Individual","Al Balqa Governorate","Center","other Affected"
"10968","HEALTH","01/02/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAFRAQ","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1711",2,"Individual","Mafraq Governorate","North","other Affected"
"10969","HEALTH","01/11/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AMMAN","Men","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","2","1705",1,"Individual","Amman Governorate","Center","other Affected"
"10970","HEALTH","01/04/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","BALQA","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",7,"Individual","Al Balqa Governorate","Center","other Affected"
"10971","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AMMAN","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",7,"Individual","Amman Governorate","Center","other Affected"
"10972","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","Camps","Men","MDM","Camp    - ","Indirect appeal","None","Yes","5","2",6,"Individual","Zaatari District 4","North","Camp"
"10973","HEALTH","01/04/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AJLOUN","Girls","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","1","1701",1,"Individual","Ajlun Governorate","North","other Affected"
"10974","HEALTH","01/10/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",7,"Individual","Liwa ar Ramtha","North","Camp"
"10975","HEALTH","01/06/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAAN","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","3","1709",14,"Individual","Maan City","South","Camp"
"10976","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Men","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","1","1707",24,"Individual","Cyber City Refugee Center","North","other Affected"
"10977","HEALTH","01/04/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AMMAN","Girls","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","2","1705",24,"Individual","Amman Governorate","Center","other Affected"
"10978","HEALTH","01/07/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAFRAQ","Women","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1711",7,"Individual","Mafraq City","North","Urban"
"10979","HEALTH","01/02/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","ZARQA","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1712",34,"Individual","Zarqa Governorate","North","Urban"
"10980","HEALTH","01/06/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","JARASH","Women","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","1","1708",4,"Individual","Jarash Governorate","North","Urban"
"10981","HEALTH","01/06/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAAN","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","3","1709",1,"Individual","Maan Governorate","South","other Affected"
"10982","HEALTH","01/01/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","BALQA","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",11,"Individual","Al Balqa Governorate","Center","other Affected"
"10983","HEALTH","01/01/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAFRAQ","Boys","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","1","1711",2,"Individual","Mafraq Governorate","North","Camp"
"10984","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Women","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",2,"Individual","Irbid City","North","Urban"
"10985","HEALTH","01/06/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","JARASH","Boys","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","1","1708",3,"Individual","Jarash Governorate","North","Camp"
"10986","HEALTH","01/05/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAAN","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","3","1709",10,"Individual","Maan City","South","Camp"
"10987","HEALTH","01/01/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","ZARQA","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1712",25,"Individual","Zarqa Governorate","North","Urban"
"10988","HEALTH","01/02/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AQABAH","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","3","1703",1,"Individual","Aqaba Governorate","South","Urban"
"10989","HEALTH","01/01/2015","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","Camps","Girls","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",90,"Individual","Zaatari District 1","North","Camp"
"10990","HEALTH","01/04/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MADABA","Women","Caritas","   Urban areas - ","Indirect appeal","Caritas","Yes","2","1710",11,"Individual","Madaba Governorate","Center","Urban"
"10991","HEALTH","01/04/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Women","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",87,"Individual","Liwa ar Ramtha","North","Urban"
