"","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","Indicator","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","StartDate","men","women","boy","girl","Gender","SiteType"
"23724","Zarqa",201818232,4136,279398369,"Azraq Camp Village 2",941,"RI","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24167,749,"Syrian Boys in Camp","2014-07",1064,"Impacted population this month","Individual","2014-07","Central","Zarqa Qasabah","Al Azraq","Azraq",,"","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1712","ZARQA","1","North","01/07/2014","","","Boys","","Boys","Camp    - "
"23725","Zarqa",201818232,4136,279398369,"Azraq Camp Village 2",941,"RI","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24169,424,"Syrian Men in Camp","2014-09",1064,"Impacted population this month","Individual","2014-09","Central","Zarqa Qasabah","Al Azraq","Azraq",,"","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1712","ZARQA","1","North","01/09/2014","Men","","","","Men","Camp    - "
"23729","Zarqa",201818232,4136,279398369,"Azraq Camp Village 2",941,"RI","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24166,78,"Syrian Girls in Camp","2014-12",1064,"Impacted population this month","Individual","2014-12","Central","Zarqa Qasabah","Al Azraq","Azraq",,"","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1712","ZARQA","1","North","01/12/2014","","","","Girls","Girls","Camp    - "
"23740","Zarqa",201818232,4136,279398369,"Azraq Camp Village 2",941,"RI","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24169,85,"Syrian Men in Camp","2014-10",1064,"Impacted population this month","Individual","2014-10","Central","Zarqa Qasabah","Al Azraq","Azraq",,"","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1712","ZARQA","1","North","01/10/2014","Men","","","","Men","Camp    - "
"23822","Zarqa",1505072823,4137,1518097698,"Zarqa City",255,"ACTED","2. Hygiene & water conservation awareness","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24176,368,"Syrian Boys in Urban reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","Central","Zarqa Qasabah","Az Zarqa",,,"Hygiene Promotion to Syrian refugees and Vulnerable Jordanian through School, youth and Women sessions.

covering topics such as hand washing, food safety, and women's health.

urban/rural populations in Host communities are reacted through this activities.","Direct appeal","None","Yes"," "," ","Other","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1712","ZARQA","1","North","01/12/2014","","","Boys","","Boys","  OtherUrban areas - "
"23846","Zarqa",201818232,4136,279398369,"Azraq Camp Village 2",941,"RI","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24167,1209,"Syrian Boys in Camp","2014-08",1064,"Impacted population this month","Individual","2014-08","Central","Zarqa Qasabah","Al Azraq","Azraq",,"","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1712","ZARQA","1","North","01/08/2014","","","Boys","","Boys","Camp    - "
"23849","Zarqa",201818232,4136,279398369,"Azraq Camp Village 2",941,"RI","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24169,583,"Syrian Men in Camp","2014-07",1064,"Impacted population this month","Individual","2014-07","Central","Zarqa Qasabah","Al Azraq","Azraq",,"","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1712","ZARQA","1","North","01/07/2014","Men","","","","Men","Camp    - "
"23852","Zarqa",201818232,4136,279398369,"Azraq Camp Village 2",941,"RI","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24168,681,"Syrian Women in Camp","2014-07",1064,"Impacted population this month","Individual","2014-07","Central","Zarqa Qasabah","Al Azraq","Azraq",,"","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1712","ZARQA","1","North","01/07/2014","Men","Women","","","WomenMen","Camp    - "
"23916","Zarqa",969101109,4129,407791866,"Liwa Qasabat az Zarqa",746,"JEN","3. Access to safe water in host communities","WASH-1. Water Access",24126,296,"Syrian Boys in Urban - # having improved access to safe water","2014-03",1064,"RRP6 Impact Indicators","Individual","2014-03","Central","Zarqa Qasabah","Az Zarqa",,,"Comments: Hygiene promoters conduct training-of-trainers (TOT) sessions to teachers in public schools to promote proper hygiene practices to students. Teachers trained through JEN hygiene promoters conduct direct student sessions to ensure that students benefit from the hygiene promotion activities.
","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1712","ZARQA","1","North","01/03/2014","","","Boys","","Boys","   Urban areas - "
"23967","Zarqa",201818232,4136,279398369,"Azraq Camp Village 2",941,"RI","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24167,529,"Syrian Boys in Camp","2014-09",1064,"Impacted population this month","Individual","2014-09","Central","Zarqa Qasabah","Al Azraq","Azraq",,"","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1712","ZARQA","1","North","01/09/2014","","","Boys","","Boys","Camp    - "
"23970","Zarqa",201818232,4136,279398369,"Azraq Camp Village 2",941,"RI","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24166,715,"Syrian Girls in Camp","2014-07",1064,"Impacted population this month","Individual","2014-07","Central","Zarqa Qasabah","Al Azraq","Azraq",,"","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1712","ZARQA","1","North","01/07/2014","","","","Girls","Girls","Camp    - "
"23971","Zarqa",201818232,4136,279398369,"Azraq Camp Village 2",941,"RI","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24169,839,"Syrian Men in Camp","2014-08",1064,"Impacted population this month","Individual","2014-08","Central","Zarqa Qasabah","Al Azraq","Azraq",,"","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1712","ZARQA","1","North","01/08/2014","Men","","","","Men","Camp    - "
"24003","Zarqa",1757231794,4127,1413109440,"Zarqa Governorate",53,"OXFAM","1. Access to safe water in Camps","WASH-1. Water Access",24114,1330,"Syrian Boys in Urban - # with access to potable water in camps as per the agreed minimum standards.","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","Central",,,,,"Water filters distribution","Indirect appeal","None","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1712","ZARQA","1","North","01/03/2014","","","Boys","","Boys","   Urban areas - "
"24065","Zarqa",1888582949,4135,30880413,"Liwa al Hashimiyyah",436,"WVI","5.  Improvement/extension/rehabilitation","WASH-2. Sanitation / Protection from the spread of disease",24165,20,"Men - Other affected Population benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","2014-05",1064,"RRP6 Impact Indicators","Individual","2014-05","Central","Al-Hashimiya","Al-Hashimiya",,,"WVI is rehabilitating sanitation facilities at Household level (212 beneficiaries reached in May = 19 HH) for both Syrian refugees in host communities and vulnerable Jordanian Households. This project is funded by ECHO.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Sanitation / Protection from the spread of","WASH","1712","ZARQA","1","North","01/05/2014","Men","","","","Men","   Urban areas - "
"24105","Zarqa",201818232,4136,279398369,"Azraq Camp Village 2",941,"RI","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24169,38,"Syrian Men in Camp","2014-11",1064,"Impacted population this month","Individual","2014-11","Central","Zarqa Qasabah","Al Azraq","Azraq",,"","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1712","ZARQA","1","North","01/11/2014","Men","","","","Men","Camp    - "
"24152","Zarqa",968258503,4129,1413109440,"Zarqa Governorate",255,"ACTED","3. Access to safe water in host communities","WASH-1. Water Access",24126,44,"Syrian Boys in Urban - # having improved access to safe water","2014-10",1064,"RRP6 Impact Indicators","Individual","2014-10","Central",,,,,"Improvement of access to safe water supply and sanitation through rehabilitation of WASH infrastructure at a household level. Activity was submitted under WASH 1.3 and WASH and 2.4 to RRP6, as WASH rehabilitation's address both water supply and sanitation needs of beneficiary households the data for the activity has been recorded under one activity and will be reported accordingly to avoid duplication.

In October:  a total of 64 houses were rehabilitated ","Direct appeal","None","Yes"," ","Informal Tented Settlement"," ","Urban areas","1. Water Access","WASH","1712","ZARQA","1","North","01/10/2014","","","Boys","","Boys"," Informal Tented Settlement Urban areas - "
"24163","Zarqa",969101109,4129,407791866,"Liwa Qasabat az Zarqa",746,"JEN","3. Access to safe water in host communities","WASH-1. Water Access",24125,334,"Syrian Girls in Urban - # having improved access to safe water","2014-03",1064,"RRP6 Impact Indicators","Individual","2014-03","Central","Zarqa Qasabah","Az Zarqa",,,"Comments: Hygiene promoters conduct training-of-trainers (TOT) sessions to teachers in public schools to promote proper hygiene practices to students. Teachers trained through JEN hygiene promoters conduct direct student sessions to ensure that students benefit from the hygiene promotion activities.
","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1712","ZARQA","1","North","01/03/2014","","","","Girls","Girls","   Urban areas - "
"24166","Zarqa",969101109,4129,407791866,"Liwa Qasabat az Zarqa",746,"JEN","3. Access to safe water in host communities","WASH-1. Water Access",24130,88,"Boys - Other affected Population - # having improved access to safe water","2014-06",1064,"RRP6 Impact Indicators","Individual","2014-06","Central","Zarqa Qasabah","Az Zarqa",,,"Comments: Hygiene promoters conduct training-of-trainers (TOT) sessions to teachers in public schools to promote proper hygiene practices to students. Teachers trained through JEN hygiene promoters conduct direct student sessions to ensure that students benefit from the hygiene promotion activities.
","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1712","ZARQA","1","North","01/06/2014","","","Boys","","Boys","   Urban areas - "
"24181","Zarqa",1505072823,4137,1518097698,"Zarqa City",255,"ACTED","2. Hygiene & water conservation awareness","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24180,565,"Boys - Other affected Population reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","Central","Zarqa Qasabah","Az Zarqa",,,"Hygiene Promotion to Syrian refugees and Vulnerable Jordanian through School, youth and Women sessions.

covering topics such as hand washing, food safety, and women's health.

urban/rural populations in Host communities are reacted through this activities.","Direct appeal","None","Yes"," "," ","Other","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1712","ZARQA","1","North","01/09/2014","","","Boys","","Boys","  OtherUrban areas - "
"24185","Zarqa",1106692126,4130,1413109440,"Zarqa Governorate",53,"OXFAM","4. Improvement/extension/rehabilitation","WASH-1. Water Access",24133,751,"Syrian Girls in Urban - #  benefiting from improved access to safe water in schools and in the host communities.","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","Central",,,,,"tanks distribution and installation","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Water Access","WASH","1712","ZARQA","1","North","01/06/2014","","","","Girls","Girls","   Urban areas - "
"24188","Zarqa",1505072823,4137,1518097698,"Zarqa City",255,"ACTED","2. Hygiene & water conservation awareness","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24180,277,"Boys - Other affected Population reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","Central","Zarqa Qasabah","Az Zarqa",,,"Hygiene Promotion to Syrian refugees and Vulnerable Jordanian through School, youth and Women sessions.

covering topics such as hand washing, food safety, and women's health.

urban/rural populations in Host communities are reacted through this activities.","Direct appeal","None","Yes"," "," ","Other","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1712","ZARQA","1","North","01/11/2014","","","Boys","","Boys","  OtherUrban areas - "
"24189","Zarqa",1505072823,4137,1518097698,"Zarqa City",255,"ACTED","2. Hygiene & water conservation awareness","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24176,75,"Syrian Boys in Urban reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","Central","Zarqa Qasabah","Az Zarqa",,,"Hygiene Promotion to Syrian refugees and Vulnerable Jordanian through School, youth and Women sessions.

covering topics such as hand washing, food safety, and women's health.

urban/rural populations in Host communities are reacted through this activities.","Direct appeal","None","Yes"," "," ","Other","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1712","ZARQA","1","North","01/10/2014","","","Boys","","Boys","  OtherUrban areas - "
"24229","Zarqa",1791782243,4136,1413109440,"Zarqa Governorate",1026,"NICCOD","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24169,560,"Syrian Men in Camp","2014-04",1064,"Impacted population this month","Individual","2014-04","Central",,,,,"","Indirect appeal","None","Yes"," "," "," ","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1712","ZARQA","1","North","01/04/2014","Men","","","","Men","   Urban areas - "
"24281","Zarqa",969101109,4129,407791866,"Liwa Qasabat az Zarqa",746,"JEN","3. Access to safe water in host communities","WASH-1. Water Access",24126,10,"Syrian Boys in Urban - # having improved access to safe water","2014-06",1064,"RRP6 Impact Indicators","Individual","2014-06","Central","Zarqa Qasabah","Az Zarqa",,,"Comments: Hygiene promoters conduct training-of-trainers (TOT) sessions to teachers in public schools to promote proper hygiene practices to students. Teachers trained through JEN hygiene promoters conduct direct student sessions to ensure that students benefit from the hygiene promotion activities.
","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1712","ZARQA","1","North","01/06/2014","","","Boys","","Boys","   Urban areas - "
"24371","Zarqa",1757231794,4127,1413109440,"Zarqa Governorate",53,"OXFAM","1. Access to safe water in Camps","WASH-1. Water Access",24115,1265,"Syrian Women in Urban - # with access to potable water in camps as per the agreed minimum standards.","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","Central",,,,,"Water filters distribution","Indirect appeal","None","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1712","ZARQA","1","North","01/03/2014","Men","Women","","","WomenMen","   Urban areas - "
"24405","Zarqa",969101109,4129,407791866,"Liwa Qasabat az Zarqa",746,"JEN","3. Access to safe water in host communities","WASH-1. Water Access",24130,6246,"Boys - Other affected Population - # having improved access to safe water","2014-03",1064,"RRP6 Impact Indicators","Individual","2014-03","Central","Zarqa Qasabah","Az Zarqa",,,"Comments: Hygiene promoters conduct training-of-trainers (TOT) sessions to teachers in public schools to promote proper hygiene practices to students. Teachers trained through JEN hygiene promoters conduct direct student sessions to ensure that students benefit from the hygiene promotion activities.
","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1712","ZARQA","1","North","01/03/2014","","","Boys","","Boys","   Urban areas - "
"24420","Zarqa",1888582949,4135,30880413,"Liwa al Hashimiyyah",436,"WVI","5.  Improvement/extension/rehabilitation","WASH-2. Sanitation / Protection from the spread of disease",24163,14,"Boys - Other affected Population benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","2014-03",1064,"RRP6 Impact Indicators","Individual","2014-03","Central","Al-Hashimiya","Al-Hashimiya",,,"WVI is rehabilitating sanitation facilities at Household level (212 beneficiaries reached in May = 19 HH) for both Syrian refugees in host communities and vulnerable Jordanian Households. This project is funded by ECHO.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Sanitation / Protection from the spread of","WASH","1712","ZARQA","1","North","01/03/2014","Men","","Boys","","BoysMen","   Urban areas - "
"24424","Zarqa",1888582949,4135,30880413,"Liwa al Hashimiyyah",436,"WVI","5.  Improvement/extension/rehabilitation","WASH-2. Sanitation / Protection from the spread of disease",24163,24,"Boys - Other affected Population benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","2014-05",1064,"RRP6 Impact Indicators","Individual","2014-05","Central","Al-Hashimiya","Al-Hashimiya",,,"WVI is rehabilitating sanitation facilities at Household level (212 beneficiaries reached in May = 19 HH) for both Syrian refugees in host communities and vulnerable Jordanian Households. This project is funded by ECHO.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Sanitation / Protection from the spread of","WASH","1712","ZARQA","1","North","01/05/2014","Men","","Boys","","BoysMen","   Urban areas - "
"24426","Zarqa",1888582949,4135,30880413,"Liwa al Hashimiyyah",436,"WVI","5.  Improvement/extension/rehabilitation","WASH-2. Sanitation / Protection from the spread of disease",24159,13,"Syrian Boys benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","2014-03",1064,"RRP6 Impact Indicators","Individual","2014-03","Central","Al-Hashimiya","Al-Hashimiya",,,"WVI is rehabilitating sanitation facilities at Household level (212 beneficiaries reached in May = 19 HH) for both Syrian refugees in host communities and vulnerable Jordanian Households. This project is funded by ECHO.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Sanitation / Protection from the spread of","WASH","1712","ZARQA","1","North","01/03/2014","Men","","Boys","","BoysMen","   Urban areas - "
"24451","Zarqa",1037590606,4127,1421634138,"Azraq Camp",436,"WVI","1. Access to safe water in Camps","WASH-1. Water Access",24110,3161,"Syrian Boys in Camp - # with access to potable water in camps as per the agreed minimum standards.","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","Central","Zarqa Qasabah","Al Azraq","Azraq",,"WVI built the water supply network and water stations in Azraq Camp. One water station (J7) and 12 water tap stands are supplying water to refugees in village three.
 

","Indirect appeal","UNICEF","No","Camp"," "," "," ","1. Water Access","WASH","1712","ZARQA","1","North","01/07/2014","","","Boys","","Boys","Camp    - "
"24471","Zarqa",1791782243,4136,1413109440,"Zarqa Governorate",1026,"NICCOD","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24168,560,"Syrian Women in Camp","2014-04",1064,"Impacted population this month","Individual","2014-04","Central",,,,,"","Indirect appeal","None","Yes"," "," "," ","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1712","ZARQA","1","North","01/04/2014","Men","Women","","","WomenMen","   Urban areas - "
"24507","Zarqa",968258503,4129,1413109440,"Zarqa Governorate",255,"ACTED","3. Access to safe water in host communities","WASH-1. Water Access",24130,62,"Boys - Other affected Population - # having improved access to safe water","2014-10",1064,"RRP6 Impact Indicators","Individual","2014-10","Central",,,,,"Improvement of access to safe water supply and sanitation through rehabilitation of WASH infrastructure at a household level. Activity was submitted under WASH 1.3 and WASH and 2.4 to RRP6, as WASH rehabilitation's address both water supply and sanitation needs of beneficiary households the data for the activity has been recorded under one activity and will be reported accordingly to avoid duplication.

In October:  a total of 64 houses were rehabilitated ","Direct appeal","None","Yes"," ","Informal Tented Settlement"," ","Urban areas","1. Water Access","WASH","1712","ZARQA","1","North","01/10/2014","","","Boys","","Boys"," Informal Tented Settlement Urban areas - "
"24531","Zarqa",969101109,4129,407791866,"Liwa Qasabat az Zarqa",746,"JEN","3. Access to safe water in host communities","WASH-1. Water Access",24129,7043,"Girls - Other affected Population - # having improved access to safe water","2014-03",1064,"RRP6 Impact Indicators","Individual","2014-03","Central","Zarqa Qasabah","Az Zarqa",,,"Comments: Hygiene promoters conduct training-of-trainers (TOT) sessions to teachers in public schools to promote proper hygiene practices to students. Teachers trained through JEN hygiene promoters conduct direct student sessions to ensure that students benefit from the hygiene promotion activities.
","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1712","ZARQA","1","North","01/03/2014","","","","Girls","Girls","   Urban areas - "
"24548","Zarqa",1106692126,4130,1413109440,"Zarqa Governorate",53,"OXFAM","4. Improvement/extension/rehabilitation","WASH-1. Water Access",30378,616,"Syrian Men in urban - # benefiting from improved access to water in schools and in the host communities","2014-06",1064,"RRP6 - Indicators","Individuals","2014-06","Central",,,,,"tanks distribution and installation","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Water Access","WASH","1712","ZARQA","1","North","01/06/2014","Men","","","","Men","   Urban areas - "
"24668","Zarqa",1888582949,4135,30880413,"Liwa al Hashimiyyah",436,"WVI","5.  Improvement/extension/rehabilitation","WASH-2. Sanitation / Protection from the spread of disease",24161,6,"Syrian Men benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","2014-03",1064,"RRP6 Impact Indicators","Individual","2014-03","Central","Al-Hashimiya","Al-Hashimiya",,,"WVI is rehabilitating sanitation facilities at Household level (212 beneficiaries reached in May = 19 HH) for both Syrian refugees in host communities and vulnerable Jordanian Households. This project is funded by ECHO.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Sanitation / Protection from the spread of","WASH","1712","ZARQA","1","North","01/03/2014","Men","","","","Men","   Urban areas - "
"24670","Zarqa",1888582949,4135,30880413,"Liwa al Hashimiyyah",436,"WVI","5.  Improvement/extension/rehabilitation","WASH-2. Sanitation / Protection from the spread of disease",24160,11,"Syrian Women benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","2014-03",1064,"RRP6 Impact Indicators","Individual","2014-03","Central","Al-Hashimiya","Al-Hashimiya",,,"WVI is rehabilitating sanitation facilities at Household level (212 beneficiaries reached in May = 19 HH) for both Syrian refugees in host communities and vulnerable Jordanian Households. This project is funded by ECHO.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Sanitation / Protection from the spread of","WASH","1712","ZARQA","1","North","01/03/2014","Men","Women","","","WomenMen","   Urban areas - "
"24779","Zarqa",1888582949,4135,30880413,"Liwa al Hashimiyyah",436,"WVI","5.  Improvement/extension/rehabilitation","WASH-2. Sanitation / Protection from the spread of disease",24158,35,"Syrian Girls benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","2014-05",1064,"RRP6 Impact Indicators","Individual","2014-05","Central","Al-Hashimiya","Al-Hashimiya",,,"WVI is rehabilitating sanitation facilities at Household level (212 beneficiaries reached in May = 19 HH) for both Syrian refugees in host communities and vulnerable Jordanian Households. This project is funded by ECHO.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Sanitation / Protection from the spread of","WASH","1712","ZARQA","1","North","01/05/2014","Men","","","Girls","GirlsMen","   Urban areas - "
"24792","Zarqa",1888582949,4135,30880413,"Liwa al Hashimiyyah",436,"WVI","5.  Improvement/extension/rehabilitation","WASH-2. Sanitation / Protection from the spread of disease",24158,15,"Syrian Girls benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","2014-03",1064,"RRP6 Impact Indicators","Individual","2014-03","Central","Al-Hashimiya","Al-Hashimiya",,,"WVI is rehabilitating sanitation facilities at Household level (212 beneficiaries reached in May = 19 HH) for both Syrian refugees in host communities and vulnerable Jordanian Households. This project is funded by ECHO.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Sanitation / Protection from the spread of","WASH","1712","ZARQA","1","North","01/03/2014","Men","","","Girls","GirlsMen","   Urban areas - "
"24814","Zarqa",1037590606,4127,1421634138,"Azraq Camp",436,"WVI","1. Access to safe water in Camps","WASH-1. Water Access",24110,1924,"Syrian Boys in Camp - # with access to potable water in camps as per the agreed minimum standards.","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","Central","Zarqa Qasabah","Al Azraq","Azraq",,"WVI built the water supply network and water stations in Azraq Camp. One water station (J7) and 12 water tap stands are supplying water to refugees in village three.
 

","Indirect appeal","UNICEF","No","Camp"," "," "," ","1. Water Access","WASH","1712","ZARQA","1","North","01/05/2014","","","Boys","","Boys","Camp    - "
"24880","Zarqa",968258503,4129,1413109440,"Zarqa Governorate",255,"ACTED","3. Access to safe water in host communities","WASH-1. Water Access",24131,34,"Women - Other affected Population - # having improved access to safe water","2014-10",1064,"RRP6 Impact Indicators","Individual","2014-10","Central",,,,,"Improvement of access to safe water supply and sanitation through rehabilitation of WASH infrastructure at a household level. Activity was submitted under WASH 1.3 and WASH and 2.4 to RRP6, as WASH rehabilitation's address both water supply and sanitation needs of beneficiary households the data for the activity has been recorded under one activity and will be reported accordingly to avoid duplication.

In October:  a total of 64 houses were rehabilitated ","Direct appeal","None","Yes"," ","Informal Tented Settlement"," ","Urban areas","1. Water Access","WASH","1712","ZARQA","1","North","01/10/2014","Men","Women","","","WomenMen"," Informal Tented Settlement Urban areas - "
"24888","Zarqa",969101109,4129,407791866,"Liwa Qasabat az Zarqa",746,"JEN","3. Access to safe water in host communities","WASH-1. Water Access",24125,10,"Syrian Girls in Urban - # having improved access to safe water","2014-06",1064,"RRP6 Impact Indicators","Individual","2014-06","Central","Zarqa Qasabah","Az Zarqa",,,"Comments: Hygiene promoters conduct training-of-trainers (TOT) sessions to teachers in public schools to promote proper hygiene practices to students. Teachers trained through JEN hygiene promoters conduct direct student sessions to ensure that students benefit from the hygiene promotion activities.
","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1712","ZARQA","1","North","01/06/2014","","","","Girls","Girls","   Urban areas - "
"24890","Zarqa",737303931,4129,30880413,"Liwa al Hashimiyyah",436,"WVI","3. Access to safe water in host communities","WASH-1. Water Access",24126,402,"Syrian Boys in Urban - # having improved access to safe water","2014-04",1064,"RRP6 Impact Indicators","Individual","2014-04","Central","Al-Hashimiya","Al-Hashimiya",,,"WVI distributed monthly water vouchers to Households in Hashimeya. The water vouchers entitled each HH to 20 litres of clean and safe drinking water per day for one month. The distribution covers the months of April, May and June 2014. ","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Water Access","WASH","1712","ZARQA","1","North","01/04/2014","","","Boys","","Boys","   Urban areas - "
"24906","Zarqa",1505072823,4137,1518097698,"Zarqa City",255,"ACTED","2. Hygiene & water conservation awareness","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24179,1365,"Girls - Other affected Population reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","Central","Zarqa Qasabah","Az Zarqa",,,"Hygiene Promotion to Syrian refugees and Vulnerable Jordanian through School, youth and Women sessions.

covering topics such as hand washing, food safety, and women's health.

urban/rural populations in Host communities are reacted through this activities.","Direct appeal","None","Yes"," "," ","Other","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1712","ZARQA","1","North","01/12/2014","","","","Girls","Girls","  OtherUrban areas - "
"24907","Zarqa",1505072823,4137,1518097698,"Zarqa City",255,"ACTED","2. Hygiene & water conservation awareness","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24176,413,"Syrian Boys in Urban reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","Central","Zarqa Qasabah","Az Zarqa",,,"Hygiene Promotion to Syrian refugees and Vulnerable Jordanian through School, youth and Women sessions.

covering topics such as hand washing, food safety, and women's health.

urban/rural populations in Host communities are reacted through this activities.","Direct appeal","None","Yes"," "," ","Other","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1712","ZARQA","1","North","01/11/2014","","","Boys","","Boys","  OtherUrban areas - "
